domain,true,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,pred,score_phish
home-visa.com.ar.seguridad.servicio.laferiadelneumatico.com.ar/index.html/visa.php,1,10000000,0,0,0,82,0,0,1,62,7,1,1.0
btwvmca.tk/,1,10000000,0,0,0,11,0,0,0,10,1,1,1.0
expertwindowsinc.com/_derived/bancodobrasil/,1,10000000,0,0,0,44,0,0,0,20,1,1,1.0
www.lht2000.com/video.html,0,10000000,0,1,6209,26,0,0,0,15,2,0,0.0
paypa.l.com.c.gi.bin.websicur.cmd.login.submit.dispatch.5885d80a13c0db1f8211h254100012344141371101423199.nanibakerpr.com/secure-code0/security/paypal.php?cmd=_login-submit&amp;,1,10000000,0,0,0,176,0,0,0,120,13,1,1.0
www.ticalc.org/programming/index.html#asm,0,190000,0,0,0,41,0,0,0,14,2,0,0.0
eko-day.pl//window.php,1,10000000,0,0,0,22,0,1,1,10,1,1,0.9744444444444446
paypal.com.cgi.bin.bb570c8713a0a5e9a5c1ed51ffa731e0.tardas.com.tr/update/secure/672bfcaa73dbfe28bff5bc77604084fa/e12af8862d5deac986dcd9810a4f89ad/,1,10000000,0,0,0,146,0,0,0,65,7,1,1.0
tools.ietf.org/html/rfc2458,0,14969,0,1,9133,27,0,0,0,14,2,0,0.0
www.corpussportcenter.it/includes/index.html,1,10000000,0,0,0,44,0,0,0,24,2,1,1.0
www.moock.org/webdesign/flash/,0,10000000,0,1,9131,30,0,0,0,13,2,0,0.13666666666666666
mrbk10mcvpsw.blogspot.com/,1,11,0,1,7305,26,0,0,0,25,2,1,1.0
rodrigocadastravoce.com.br/brdomnvbcss/?iosi,1,10000000,0,0,0,44,0,0,0,26,2,1,0.9497380952380955
java.arcadevillage.com/applets/index.html,0,10000000,0,1,7305,41,0,0,0,22,2,0,0.013333333333333334
www.goats4h.com/Goats.html,0,10000000,0,1,5114,26,0,0,0,15,2,0,0.04
www484.paypal.co.uk.40134.ssl-230.mx/js/webapps/uk/mpp/?action=_edit&cmnd=_lg,1,10000000,0,0,0,77,0,0,1,36,6,1,1.0
www.indigorose.com/suf/,0,84365,0,1,9862,23,0,0,0,18,2,0,0.0
news.cnet.com/2100-1001-246433.html,0,105,0,1,9863,35,0,0,0,13,2,0,0.0
www.ghpm.net.cn/image/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,1,10000000,0,0,0,95,0,0,0,15,3,1,0.8133333333333334
www.cadenza.org/search_engine_terms/,0,10000000,0,0,0,36,0,0,0,15,2,0,0.43702199652199664
www.e-infomax.com/ipmasq/,0,10000000,0,1,7671,25,0,0,1,17,2,0,0.02666666666666667
www.artworkis.com/FreeBackgrounds/index2.htm,0,10000000,0,1,8036,44,0,0,0,17,2,0,0.06
bcompy.com/js/,1,10000000,0,1,4018,14,0,0,0,10,1,1,1.0
www.aspin.com/home/webapps/,0,94791,0,1,8034,27,0,0,0,13,2,0,0.0033333333333333335
www.xs4all.nl/~ganswijk/chipdir/cable/scsi.htm,0,9466,0,0,0,46,0,0,0,13,2,0,0.0
www.youthforchrist.org/.cz/wp/index.html?Westpac.com.au_Details/flogin/UserData,1,10000000,0,0,0,79,0,0,0,22,2,1,1.0
www.shorelinegreenbusiness.com/templates/beez/aliauth.php,1,10000000,0,0,0,57,0,0,0,30,2,1,0.9833333333333333
www.fauna-art.net/Windchild/wfn.htm,0,10000000,0,1,1096,35,0,0,1,17,2,0,0.09333333333333334
habbonoticias32.rel7.com/,1,10000000,0,1,731,25,0,0,0,24,2,1,1.0
www.nep.go.th/sdo/organization/w/cadastrado.htm,1,10000000,0,0,0,47,0,0,0,13,3,0,0.4635
alistair.cockburn.us/index.php/Crystal_methodologies_main_foyer,0,897809,0,1,6574,63,0,0,0,20,2,0,0.22333333333333333
home.comcast.net/~dm8king/redirecting.htm,1,183,0,1,8400,41,0,0,0,16,2,1,0.9933333333333333
www.angelfire.com/on2/LuxurysTubes/,0,2547,0,1,8035,35,0,0,0,17,2,0,0.0
tools.ietf.org/html/rfc1459,0,14969,0,1,9133,27,0,0,0,14,2,0,0.0
motology.cc/ws/eba1de/,1,10000000,0,0,0,22,0,0,0,11,1,0,0.495414021164021
djoeniophotography.com/images/guaya/bancavirtual.bankguay.com/nuevabancavirtual/EasyLogin/wflogin2.html,1,10000000,0,0,0,103,0,0,0,22,1,1,1.0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp0Ine6srSPdXRuZdIdVHm1RK4HCrDc0QM3EFVNXdc2W94d66VLUj_bzWaHg9gCi74nQOIzi9iYtAnoKG_SHMjd6DSegOtRqkIcDEScqqnqFysCpspIWbdxpM9NCZCl-bgtg7ScGzYzqRZCLjnyAkT3ju8hG2YKTw8C-N2fnU3XcwPBfnlD4Xnn5Egit9YOSXIaUrzVOKuuzLsNQnTy4J5f0PguvA\%3D\%3D&amp;attredirects=1,1,4570,0,1,6939,343,0,0,1,44,2,1,1.0
www.madlogic.com/perlsafe.html,0,10000000,0,1,6940,30,0,0,0,16,2,0,0.0033333333333333335
belmonttech.us/Remax/Secure Login.html,1,10000000,0,0,0,38,0,0,0,14,1,1,1.0
www.redset.com.ua/ppLogin/99955/login.html?danilodv@tiscali.it,1,10000000,0,0,0,62,1,0,0,17,3,1,1.0
distrowatch.com/table.php?distribution=gnoppix,0,13871,0,1,9861,46,0,0,0,15,1,0,0.006666666666666667
www.gnu.org/software/gsl/,0,6125,0,1,9861,25,0,0,0,11,2,0,0.0
www.javaworld.com/javaworld/jw-10-2001/jw-1012-deadlock_p.html,0,22308,0,1,9131,62,0,0,0,17,2,0,0.0
badgerhdtv.com/~linkbadg/upload/paypal.com/us/cgi-bin/webscr.php?cmd=_login-run&amp;amp;amp;amp;amp;amp;dispatchX85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43654ca8db374bacf75115b3e2ab3d3eecc14ca8db374bacf75115b3e2ab3d3eecc1,1,10000000,0,0,0,239,0,0,0,14,1,1,1.0
blog.nabatakoutdoors.com/twe/go.php?santa=122611&abbey=14713,1,10000000,0,1,3653,60,0,0,0,24,2,1,0.9983333333333333
www.123webcreation.com/beta/,0,10000000,0,1,731,28,0,0,0,22,2,1,0.6775
www.erlang.se/euc/01/Hinde2001/sld001.htm,0,10000000,0,0,0,41,0,0,0,13,2,0,0.3371499518999524
home.roadrunner.com/~pflass/PLI,0,4562,0,1,9639,31,0,0,0,19,2,0,0.0
www.mobmakr.com/wp-includes/pomo/renew.php,1,10000000,0,0,0,42,0,0,0,15,2,1,0.5634676527176528
tools.ietf.org/html/rfc54,0,14969,0,1,9133,25,0,0,0,14,2,0,0.0
dynamo.iro.umontreal.ca/~gambit/,0,22105,0,0,0,32,0,0,0,23,3,0,0.01
tools.ietf.org/html/rfc490,0,14969,0,1,9133,26,0,0,0,14,2,0,0.0
www.grantasticdesigns.com/tips.html#marketing,0,10000000,0,1,8402,45,0,0,0,25,2,0,0.19333333333333333
ytxx.myxw.cn/images/?app=com-d3&amp;us.battle.net/login/en/?ref=ztpddguus.battle.net/d3/en/index,1,10000000,0,0,0,96,0,0,0,12,2,1,1.0
paypal.com.us.cgi-bin.webscr-cmd.login-run.dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6eq6aee8d43b16c541g0.cliente6tcigrupo.ha-2.com/ggg.php,1,10000000,0,1,1095,147,0,0,1,139,10,1,1.0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battachauth=ANoY7coRCsZfPuudQYRDkGThR7jGSuIJLrDgYmyeDIcRsI8OdhlmDewVy9HA7O1dI9an72bd8ALvgy18ZYDKpJSK1mzZgx6ZOBkeCt6ArUs6OyEzGv9k7Sj8Q9c3P0cnWp05GlvRtsbVhQlNWL9GXIJtl-jn1nSyOUF8sEg13RNUL9FrMkmnt0F6JDM0WzDErIA3bBM2Lo3gK7FZHQEIQQzh5AD_PHzSQg\%3D\%3D&amp\%3Battredirects=1&attachauth=ANoY7crxEkqCFBBttS6v8blrmrRFCOkp53FpORWm-4e05kcfwXxfsH9FI8NAX9zMBEBd5ZBpFPAch8gIjB1BG_WCroxToeuC3cLK_3BhY62GW6CbtBhOnWNZSalj53QukSjrsQKpoJD8UkwdDOmzwSlyzF5eRz5aDXXdIEfz2k8d37waXhqsw3Rkd_NBh4xqB0Rx1Fc0DAe_nwkIodZvndLV0MT_UdV4ug\%3D\%3D&attredirects=0,1,4570,0,1,6939,614,0,0,1,44,2,1,1.0
rss.slashdot.org/Slashdot/slashdot,0,1859,0,0,0,34,0,0,0,16,2,0,0.01
www.sdsusa.com/vmupdate/,0,506305,0,1,8765,24,0,0,0,14,2,0,0.03333333333333333
www.psatellite.com/matrixlib/,0,10000000,0,1,8767,29,0,0,0,18,2,0,0.0
www.dreamlink-studios.com/dl/index.html,0,10000000,0,0,0,39,0,0,1,25,2,1,0.9182539682539683
tools.ietf.org/html/rfc1255,0,14969,0,1,9133,27,0,0,0,14,2,0,0.0
upload.hnteacher.net/tools/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fqmbbabdus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1,10000000,0,1,5844,128,0,0,0,20,2,1,1.0
www.paypal.com.confirm.secure.system.verify.server.billingarea.d7f8a8350c132bc41e0934cfc023d4e8f9e5fd7f8a8350c132bc41e.rechargeworld.co.in/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5c5dbcc75e9,1,10000000,0,0,0,248,0,0,0,138,12,1,1.0
freeregisters7.blogspot.com/,1,11,0,1,7305,28,0,0,0,27,2,1,1.0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cq-TafAkwIuHXS170JWcnrhfC6MovskC-TfPN_rvHJTOaoLoltrjObayPZLhRj2CWbhfH9YKpEpflNbQTcIEQ_AYAbr9mFFN5TzsCx2-2p6ujAuCy8Wy80yx5mnfQjtjDCYJ0LGOjMqmE3wN0RY0P7y8KiuHOBB9rIRLiU7gKN7acrVNbENrHcFa-XVQw6rAQkmvBvpfukIVvSalGNZq1Hx5t-nag\%3D\%3D&amp;attredirects=0,1,4570,0,1,6939,369,0,0,1,44,2,1,1.0
www.htygwt.com/images/,1,10000000,0,1,731,22,0,0,0,14,2,1,0.7776666666666667
tools.ietf.org/html/rfc1889,0,14969,0,1,9133,27,0,0,0,14,2,0,0.0
quiksecurities.com/moodes.php,1,10000000,0,1,1461,29,0,0,0,18,1,1,0.56
www.cotton.org/pubs/cottoncounts/fieldtofabric/,0,10000000,0,0,0,47,0,0,0,14,2,0,0.3580694100790851
docs.yahoo.com/info/pr/releases.html,0,4,0,1,10228,36,0,0,0,14,2,0,0.0
customerpaypalsecuritysupport.com/webscr.htm,1,10000000,0,0,0,44,0,0,0,33,1,1,0.9966666666666667
xilogliptikivolou.gr/files/update.htm,1,10000000,0,0,0,37,0,0,0,20,1,1,1.0
simplythebest.net/scripts/DHTML_scripts/,0,111976,0,1,8034,40,0,0,0,17,1,0,0.0033333333333333335
www.mikaylamackaness.com/hold,0,10000000,0,1,5113,29,0,0,0,24,2,1,0.7333333333333333
url2it.com/psra,1,340634,0,1,4799,15,0,0,0,10,1,1,1.0
www.pls-print.com/images/index.htm?ref=yukzqrbus.battle.net/d3/en/index,1,10000000,0,1,731,71,0,0,1,17,2,1,1.0
www.econ.uiuc.edu/~roger/research/rqn/rqn.b,0,3509,0,0,0,43,0,0,0,17,3,0,0.0
quark.humbug.org.au/publications/ldap/intro_ldap/index.htm,0,10000000,0,0,0,58,0,0,0,19,3,0,0.4694523809523808
tools.ietf.org/html/rfc1772,0,14969,0,1,9133,27,0,0,0,14,2,0,0.0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7comhCeBozmIFv3IH-v7J-tqhqxVzs4pugdwP6XNEghWfw3Y3CedA5P12ayFFM0q98BhXmyXVnBMheSO7qJIgD4iWwqgCOAwvBEn342wleRDvZY5YjRExDzvpAYVQVBXTg5se2uX4wba6jURFr_Y711H9MAtkFDxO4FkAwYnzNC3JWTpL3PbDzC37AUT_kCKTrEgF0Jk1h9UwnztQq-BT4RbVOy1mQ\%3D\%3D&amp;attredirects=0,1,4570,0,1,6939,369,0,0,1,44,2,1,1.0
www.devaworld.com/leela/home/cgibin/nl/qibdredic/webscr.php?cmd=_login-run&dispatch=c526ced4650fd76dd5980e1ec46c0c19c526ced4650fd76dd5980e1ec46c0c19,1,10000000,0,1,5479,148,0,0,0,17,2,1,1.0
makeunamamapressamooo.3owl.com/ychoolgn12verifi2012c.php,1,6394,0,1,5114,56,0,0,0,30,2,1,0.93
www.telegraph.co.uk/fashion/style/3365104/A-new-flame-revenge-of-the-carrot-tops.html,0,279,0,0,0,85,0,0,0,19,3,0,0.13
www.mcpmag.com/columns/article.asp?EditorialsID=364,0,404885,0,1,9863,51,0,0,0,14,2,0,0.02666666666666667
institutocgr.com/web/plugins/content/Nets/Sikker\%20nettbetaling.htm,1,10000000,0,0,0,68,0,0,0,16,1,1,0.9894444444444443
cafm.mn/french/wp-content/uploads/2012/09/french/webscr.htm?cmd=SignIn&amp;amp;amp;co_partnerId=2&amp;amp;amp;pUserId=&amp;amp;amp;siteid=0&amp;amp;amp;pageType=&amp;amp;amp;pa1=&amp;amp;amp;i1=&amp;amp;amp;bshowgif=&amp;amp;amp;UsingSSL=&amp;amp;a,1,10000000,0,0,0,248,0,0,0,7,1,1,1.0
groups.yahoo.com/group/camelforth/,0,4,0,1,10228,34,0,0,0,16,2,0,0.0
anbo.abkj.org/Images/?us.battle.net/login/en/ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;ahdjntqamp;app=com-d3,1,10000000,0,0,0,125,0,0,0,13,2,1,1.0
sourceforge.net/projects/c--/,0,168,0,1,7670,29,0,0,0,15,1,0,0.0
www.enterprisedt.com/products/completeftp/overview.html,0,786602,0,1,8766,55,0,0,0,20,2,0,0.0033333333333333335
www.open-std.org/jtc1/sc22/wg21/docs/papers/2004/n1720.html,0,396875,0,0,0,59,0,0,1,16,2,0,0.009696969696969697
blog.lojasplanaltina.com/Remax/Secure\%20Login.html,1,10000000,0,0,0,51,0,0,0,24,2,1,1.0
en.wikipedia.org/wiki/Feature_Driven_Development,0,6,0,1,8035,48,0,0,0,16,2,0,0.0
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalogin.styllustaxiarapiraca.com.br/1b90d8111ab05bf1cd8788771c7b20a0/,1,10000000,0,0,0,211,0,0,0,177,14,1,1.0
www.comlab.ox.ac.uk/ralf.hinze/WG2.8/,0,6615,0,0,0,37,0,0,0,19,4,0,0.0
steffen-jensen.dk/img/Secure/account/activation/center/paypal.com/uscgi-binwebscrcmd=_login.submit/dispatch=5885d80a13c0db1f8e263663d/3faee8d4026841ac68a446f69dad17fb2afeca3/,1,10000000,0,0,0,174,0,0,1,17,1,1,1.0
"services-runescape-com-css-forum.totalh.net/sl=0-forums.ws.14,15,437,63859515.html",1,193853,0,1,2922,82,0,0,1,43,2,1,1.0
www.nanofiber.dk/index.html,0,10000000,0,0,0,27,0,0,0,16,2,0,0.24594154801739962
addons.mozilla.org/en-US/firefox/addon/javascript-command/,0,160,0,1,8400,58,0,0,0,18,2,0,0.03194444444444444
vjfjff9m2drdmxhght.blogspot.com/,1,11,0,1,7305,32,0,0,0,31,2,1,1.0
www607.paypal.ca.40840.securessl-120.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_FB4F442EEE3CBAEA4892,1,10000000,0,0,0,95,0,0,1,39,5,1,1.0
wiscocomputing.com/wordpwr.htm,0,10000000,0,1,8400,30,0,0,0,18,1,0,0.25666666666666665
tools.ietf.org/html/rfc3068,0,14969,0,1,9133,27,0,0,0,14,2,0,0.0
www.banmarianna.hu/cache/atendimento.html,1,10000000,0,0,0,41,0,0,0,18,2,1,0.7683607677725324
www.rockeaduro.com/~kayabest/sys/not/521499359863/zip/billing/on/hold/account/id/15498732198732155135/9ec6a36831afb00881f6b3809175870a/,1,10000000,0,0,0,135,0,0,0,18,2,1,1.0
s.corpbamca.com/portal/?id_category=10,1,10000000,0,0,0,38,0,0,0,15,2,0,0.39379277666777696
bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=wndyvfpus.battle.net/d3/en/index&amp;app=com-d3,1,10000000,0,1,5113,100,0,0,0,11,1,1,1.0
tech.groups.yahoo.com/group/xbasic/,0,4,0,1,10228,35,0,0,0,21,3,0,0.0
www.paypal.co.uk.6105.secure-910.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&,1,10000000,0,0,0,72,0,0,1,35,6,1,1.0
jdlyj.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;jspljezssl=0&amp;dest,1,10000000,0,1,1461,96,0,0,0,9,1,1,1.0
users11.jabry.com/cara8/bnu.htm,1,56829,0,1,4017,31,0,0,0,17,2,1,0.98
paypal.com.us-cgi-bin-webscr-cmd.login.5885d80a13c0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d95x.devonenergyassessor.co.uk/5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d95fde607f255X/8c019fdbfbbd61e88f965bcd63bd5251/Confirm/Login.html,1,10000000,0,0,0,245,0,0,1,128,7,1,1.0
www2.redhongan.com/js/?dest&amp;mod=www,1,10000000,0,1,5844,39,0,0,0,18,2,1,0.5560992063492065
us.battle.net-account.account-com.net/battle_net_account.php?ref=https:/us.battle.net/account/management/index.xml&amp;app=bam,1,10000000,0,0,0,126,0,0,1,37,4,1,1.0
www.artima.com/cppsource/catenator.html,0,98662,0,1,8767,39,0,0,0,14,2,0,0.0
ele.com/es/logs/-/http/www.itau.com.br/dispositivo/30horas/,1,10000000,0,1,9131,59,0,0,0,7,1,1,0.7933333333333333
toddbeckett.com/.secury/securety/acoountonline/validation/secure/valideaccount/uk_gb/cycgi-bin/webscr/sebsecureaccountonlinenow/secure-code1/security/,1,10000000,0,1,5844,150,0,0,0,15,1,1,1.0
www.perl.com/pub/a/2004/06/10/email.html,0,193405,0,1,12783,40,0,0,0,12,2,0,0.0
paypal.ca.0625.secure2h.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=7124443b34681d1900689681e1e4f36e,1,10000000,0,0,0,99,0,0,0,26,4,1,1.0
www.thurston.com/~lordsacres/,0,10000000,0,1,12418,29,0,0,0,16,2,0,0.01
www.caixa-atualizacoes-gov.br.ms/,1,10000000,0,0,0,33,0,0,1,32,3,1,0.9066666666666666
rrurl.cn/l39Hr5,1,141774,0,1,4018,15,0,0,0,8,1,1,0.84
www.newatlanta.com/products/bluedragon/,0,10000000,0,1,10226,39,0,0,0,18,2,0,0.0033333333333333335
www.surverlaptop.com/8f99aa9af299a9e69ba72847da07c713/,1,10000000,0,0,0,54,0,0,0,20,2,1,0.9833849206349207
www.forixwebdesign.com/controllers/email/account/login/user/secure-code5/security/,1,474330,0,1,4383,82,0,0,0,22,2,1,0.9833333333333333
www.angelfire.com/art/albrizio/portraits.html,0,2547,0,1,8035,45,0,0,0,17,2,0,0.0
www.apl.jhu.edu/~hall/lisp-books.html,0,9031,0,0,0,37,0,0,0,15,3,0,0.0
www.johnny-lin.com/flib.html#math,0,10000000,0,1,6939,33,0,0,1,18,2,0,0.2596785714285714
www.kiecza.net/daniel/linux/,0,10000000,0,1,6575,28,0,0,0,14,2,0,0.03839682539682539
articles.sitepoint.com/article/introduction-ado-net,0,1230,0,1,7671,51,0,0,0,22,2,0,0.0
explosaovi.vacau.com/,1,10000000,0,1,3652,21,0,0,0,20,2,1,1.0
creeksideshowstable.com/Paypal_Virefication/cfdf194cdbca70fb7c03475e7453e4a0/new1/80891bb80f371d1115795f1cfd53d781/0b48f9ba5d328717e950d8d2c2ea7997/,1,10000000,0,1,5113,148,0,0,0,23,1,1,1.0
www.dannyg.com/ref/jsquickref.html,0,10000000,0,1,9861,34,0,0,0,14,2,0,0.0
www.swpx88102888.com/js/,1,10000000,0,1,366,24,0,0,0,20,2,1,0.9622777777777778
74up.com/Paypal/,1,10000000,0,1,5114,16,0,0,0,8,1,1,0.7
insecure.org/sploits.html,0,47716,0,1,10226,25,0,0,0,12,1,0,0.013333333333333334
www.attacchiansia.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,1,10000000,0,1,4018,192,0,0,0,21,2,1,1.0
novaovasoft.de/update/cgi-bin/secure-code4/security/,1,10000000,0,0,0,52,0,0,0,14,1,1,1.0
creditmaster.eu/7416077659/143493053/,1,10000000,0,0,0,37,0,0,0,15,1,1,1.0
doc.cat-v.org/inferno/,0,313605,0,1,5844,22,0,0,1,13,2,0,0.23666666666666666
danieltorres.eu/bancoestado.cl/83617C429A994E009BA0B6DFB9916156/C8AA27305BBB4AD7B769656766711E4B/C8AA27305BBB4AD7B769656766711E4B/,1,10000000,0,0,0,130,0,0,0,15,1,1,1.0
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cqD0gQRnaiAfI5nanF5yLaiZV3lUDDgjCKVSLklDue05Q6ZHyRv0bOiOQ9uUIGaw429KayneGLgkVyLDhEDnwieXPABI3SXUSQcP-_hIUGneaEEE44HMJ7ZfGvUPZjpkZMKZ8AldzsMSd_7TE6GtUtm11zyNmE3QhTGxpJcmcX5AMwsErAgNFufxX91hF_Fr0hLYta11QcxJQoq2D8XvzrGLIX7ug\%3D\%3D&amp;attredirects=0,1,4570,0,1,6939,369,0,0,1,44,2,1,1.0
ragstwo.com/wp-content/my.screenname.aol.com/_cqr/9f3c3e224dc299a7db68928a29dffe73/confirm.php,1,10000000,0,1,4018,94,0,0,0,11,1,1,1.0
verified.confirm.com.cgi.bin.webscr.cmd.login.submit.dispatch.c13c0dn63663d3faee8db2b24f7ld6c338b1d9d20.f4brg.net/paypal/cc100113dbfdd2b0933f4a2d76b81411/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcc74a386b79e490bb033428b526b99cc5c74a386b79e490bb033428b526b99cc5,1,10000000,0,0,0,317,0,0,0,113,12,1,1.0
brakka.0fees.net/,1,25715,0,1,4749,17,0,0,0,16,2,1,0.9733333333333334
controlparalelo.com/facturation/cashm/EasyLogin/default2.php,1,10000000,0,0,0,60,0,0,0,19,1,1,1.0
www.lionak.com/bbs/data/signin.ebay.co.uk/ws/eBayISAPI.htm?dll?SignIn&ru=http\%3A\%2F\%2Fwww.ebay.co.uk\%2F?signin.ebay.co.uk/ws/eBayISAPI.dll?SignIn&ru=http\%3A\%2F\%2Fwww.ebay.co.uk\%2F,1,10000000,0,1,7305,187,0,0,0,14,2,1,0.99
benairtravels.com/~purebusi/paypal/,1,10000000,0,0,0,35,0,0,0,17,1,1,1.0
thecommunity.com//files/ambankgroup/en/ebanking/amonline/Pages/index.htm,1,10000000,0,1,7670,72,0,1,0,16,1,1,0.95
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=pxmuxznus.battle.net/d3/en/index&amp;app=com-d3,1,10000000,0,1,9132,106,0,0,0,13,2,1,1.0
www.darkyears.com/index.html,0,10000000,0,1,8400,28,0,0,0,17,2,0,0.0
tools.ietf.org/html/rfc1675,0,14969,0,1,9133,27,0,0,0,14,2,0,0.0
sysg.sdu.edu.cn/images/?us.battle.net/login/en/?ref=cbbkdeius.battle.net/d3/en/index&app=com-d3,1,39079,0,0,0,95,0,0,0,15,3,1,1.0
www.efrem.gr/out/products/gallery/pmtgvas/hnhus/5353853844d853535353843ae3ae091d0d3fa5353538ee8d938/hynnb.htm?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d01f76b35ba178bd860c2c9345859d64d31f76b35ba178bd860c2c9345859d64d3,1,10000000,0,0,0,234,0,0,0,12,2,1,1.0
tools.ietf.org/html/rfc3149,0,14969,0,1,9133,27,0,0,0,14,2,0,0.0
na.aiononline.com.uologin.com/login/?referer=gameguide.na.aiononline.com/aion/Legions,1,10000000,0,0,0,85,0,0,0,29,4,1,1.0
tecurbanmic.com/site-content/events/pr/index.htm,1,10000000,0,0,0,48,0,0,0,15,1,1,1.0
dev3.mdi-global.com/car-detail/?ref=ebay&title=2012-AUDI-A6-4dr-Sdn-quattro-3-0T-Prestige-&sn=230851001009,1,10000000,0,1,1461,106,0,0,1,19,2,1,1.0
us.battle.net.jjus.asia/,1,10000000,0,0,0,24,0,0,0,23,4,1,0.99
www.helping-hand-services.com/index.html,0,10000000,0,1,7305,40,0,0,1,29,2,0,0.13
spdg1.sci.shizuoka.ac.jp/grwinlib/english/,0,62842,0,0,0,42,0,0,0,24,4,0,0.0
www-video.eecs.berkeley.edu/~avz/,0,2296,0,0,0,33,0,0,1,27,3,0,0.20333333333333334
www.ibm.com/software/integration/wmqe/,0,576,0,1,12419,38,0,0,0,11,2,0,0.0033333333333333335
www.quickeasypay.com/pay.html?r=20120911135013,1,10000000,0,0,0,46,0,0,0,20,2,1,0.995942760942761
paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd569sdv13s25ef4d4ew7c52a65dg5rd6a5aesf6aerdgh65.lapiedrafeliz.cl/2f0b7979f7115f3eb9bd3991047c6cd4/,1,967990,0,0,0,164,0,0,1,130,5,1,1.0
800tub5.com/wp-includes/js/tinymce/utils/webmail/yahoo/yahoomail/yahoomail.html,1,10000000,0,0,0,79,0,0,0,11,1,1,1.0
www.discovergames.com/Namesake.html,0,10000000,0,1,8400,35,0,0,0,21,2,0,0.06053174603174604
friendsterlogin.007gb.com/?,1,10000000,0,1,4383,27,0,0,0,25,2,1,0.9866666666666667
www.whizical.com/index.htm,0,10000000,0,1,7304,26,0,0,0,16,2,0,0.03666666666666667
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=ngjtfkyus.battle.net/d3/en/index&amp;app=com-d3,1,10000000,0,1,5113,104,0,0,0,15,2,1,1.0
news.bbc.co.uk/1/hi/sci/tech/5394070.stm,0,55,0,0,0,40,0,0,0,14,3,0,0.0
paypal.comcgbinwebscrcmdlogin-submitdispatch5885d80a13c.tepm.cl/1ee9a02c71656e85baae479199533f4f,1,10000000,0,0,0,96,0,0,1,63,3,1,1.0
www.perl.com/pub/a/2003/06/13/design1.html,0,193405,0,1,12783,42,0,0,0,12,2,0,0.0
www.promocaocielo.in/vcganhou/comprapremiada.php,1,10000000,0,0,0,48,0,0,0,20,2,1,1.0
news.bbc.co.uk/1/hi/technology/3084442.stm,0,55,0,0,0,42,0,0,0,14,3,0,0.0
creeksideshowstable.com/Paypal_Virefication/d1a94cb080b06cd1131720e8267588d5/new1/e713efc85eb275a023ec317b8e9129d9/eaf4bf6a7962246b009232dd6e055f52/,1,10000000,0,1,5113,148,0,0,0,23,1,1,1.0
www.softbizscripts.com/banner-exchange-script-features.php,0,57043,0,1,8766,58,0,0,0,22,2,0,0.0
www.linabtechnologies.com/media/system/js/5f5fa660c2d1302b429a6f915d23538a/Einloggen.htm,1,10000000,0,1,3653,88,0,0,0,25,2,1,1.0
