domain,true,ranking,isIp,valid,activeDuration,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,pred,score_phish
www.paypal-financial.de/92956/index.php,1,10000000,0,0,0,39,0,0,1,23,2,1,0.9317366361363884
www.linuxdevcenter.com/pub/a/linux/2003/01/02/ntp.html,0,385679,0,1,6210,54,0,0,0,22,2,0,0.4462718824650675
www.motu.com/products/software/mx4,0,149785,0,1,9131,34,0,0,0,12,2,0,0.03295776928351518
domino.research.ibm.com/comm/research.nsf/pages/r.arch.html,0,576,0,1,12419,59,0,0,0,23,3,0,0.026338021751472603
www.babinet.cz/avatars/19889/hires/dir/a0d1bae2921c480e2f07e865656edf39/,1,236871,0,0,0,72,0,0,0,14,2,1,0.8170661181088438
www.kpmg.com/pk/en/,0,14496,0,1,11687,19,0,0,0,12,2,0,0.007120000876376473
www.cedia.co.uk/cda_/images/epk/.confirm/FSDGDFHFGHFGHFGHDFHFHJFGGDFGDSDRSRSGFDSGDGHTDF546546541658654656DFGDFGDFHGFHJTYHFDHFHFHSDGDSGDRDGRTHJTYJGDHN54/onlinsecurity/security/confirmation/AEDSDGVGDFG5445/uk_gb/cycgi-bin/confirmation/sebsecureaccountonlinenow/secure-code253/security/,1,10000000,0,0,0,283,0,0,0,15,3,1,0.9999214789745389
www.pageresource.com/jscript/,0,41555,0,1,10226,29,0,0,0,20,2,0,0.048006018250597325
www.fashion-nails.lv/images/stories/sa.php,1,10000000,0,0,0,42,0,0,1,20,2,1,0.912755400610055
denfa.de/browser.php,1,10000000,0,0,0,20,0,0,0,8,1,1,0.7709714939421898
thisreminds.me/wp-includes/theme-compat/Power-Seller-Silver-Membership/,1,10000000,0,0,0,71,0,0,0,14,1,1,0.9801646930839255
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7crng_dvgPEuZI2zZqPN0mBQwE9uCbv7Nr9c-8_1eL49Bw-_8sSz1px51RGlMAAI6k7B-3zAPe_Ix3KP8TOCQYXIWmEOW94tBQySgEhS3zsN0MYZn57EaFRftr4KVojwiojxQLZNDzdo5KyAky9lcjMj4fUtwYsoiDLREQYKaOufpo5RGj2_9ExioeRDqK-sGUSS0zKVqyfrATxXhlYtg4e49Pf1mA\%3D\%3D&amp;attredirects=0,1,4570,0,1,6939,369,0,0,1,44,2,1,0.9999993387025369
www.wired.com/wired/archive/8.03/mustread.html?pg=8,0,801,0,1,10591,51,0,0,0,13,2,0,0.03973963092281297
tools.ietf.org/html/rfc3901,0,14969,0,1,9133,27,0,0,0,14,2,0,0.032066887077094354
maninder.ca/wpdemo/wp-content/uploads/natty/natwestupdates.html,1,10000000,0,0,0,63,0,0,0,11,1,1,0.9615257386883733
programmerworld.net/personal/firewall.htm,0,395666,0,1,5844,41,0,0,0,19,1,1,0.5862658738517008
www649.paypal.ca.65493.securessl-710.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1,10000000,0,0,0,82,0,0,1,39,5,1,0.9152723601626345
www.parasoft.com/products/wizard/index.htm,0,363480,0,1,10593,42,0,0,0,16,2,0,0.04294776160822466
naprej.drawyourhtml.com/paypal/paypal/paypal/cycgi-bin/webscrcmd=_home-customer&nav=1/,1,10000000,0,0,0,86,0,0,0,23,2,1,0.9867590377309144
archivohashed.net/www.paypal.co.uk.2/encripted/ssl218.site/login.html,1,10000000,0,0,0,69,0,0,0,17,1,1,0.9852838150218167
home5.swipnet.se/~w-59638/scottlakey1.html,0,10000000,0,0,0,42,0,0,0,16,2,1,0.853562145086374
lavozdepedrobrand.com/bnb.php,1,10000000,0,0,0,29,0,0,0,21,1,1,0.9607493800184764
gocaisa.com/components/com_ag_google_analytics2/itordernote.html,1,10000000,0,1,3653,64,0,0,0,11,1,1,0.8976645799380224
som.csudh.edu/cis/lpress/history/arpamaps/,0,58248,0,0,0,42,0,0,0,13,2,1,0.5535836425692748
winstone.hk/secure.paypal.com.cgi-bin.webscr_cmd=_login-submit&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c841/355e44cc829d72fd90c0260ebdfe451e/Confirm.php,1,10000000,0,0,0,185,0,0,0,11,1,1,0.9996025872990316
www.pussystuffinggirls.com/account/,1,10000000,0,0,0,35,0,0,0,26,2,1,0.9406228624680618
service.runescape.com.w-eblogns.tk/m=weblogin/loginform.ws?mod=forum&ssl=0&dest=2147483451,1,10000000,0,0,0,90,0,0,1,34,4,1,0.9659108970225131
www.fluffycat.com/java/,0,697350,0,1,9497,23,0,0,0,17,2,0,0.03776105784115625
www.webring.com/hub?ring=bigblogs,0,8419,0,1,9495,33,0,0,0,15,2,0,0.03942752611106234
www.rerte.com.cn/js/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,1,10000000,0,1,4749,94,0,0,0,16,3,1,0.7172971994505766
www.paypal.ca.8981.secure1i.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=0aaae41c9c18b0848f8257c01aedad2e,1,10000000,0,0,0,103,0,0,0,30,5,1,0.8761469115936219
novonordisk.in.th/oldweb/wnordisk/src/public/css/webscr.php?dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0ea6073ee13c5d04c9872cb4c2ff5afdfba6073ee13c5d04c9872cb4c2ff5afdfbcmd=_login-run,1,10000000,0,0,0,211,0,0,0,17,2,1,0.9997458843751119
homeopathyoflondon.com/cynew/yahoo/,1,10000000,0,1,4018,35,0,0,0,22,1,1,0.911076736513189
www.itbusinessedge.com/cm/blogs/lawson/how-big-deals-affect-mdm-competitors-customers/?cs=39222,0,32914,0,1,6209,95,0,0,0,22,2,1,0.7846515290945753
system-administrator01110100.tk/,1,10000000,0,0,0,32,0,0,1,31,1,1,0.9905732389431398
casinoserver.net/wp-includes/8102022121/843540354/,1,639597,0,1,3288,50,0,0,0,16,1,1,0.7881615082928448
big.faceless.org/products/report/,0,10000000,0,0,0,33,0,0,0,16,2,1,0.8057483163943261
vinoscalyptra.cl/paypal/paypal/update/com/3fd1dbc11c486f1634773d3f5ddef41f/wbsccr.php?cmd=_Processing&dispatchX85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436590e26adf05e00d99957b5a203a246b1e90e26adf05e00d99957b5a203a246b1e,1,10000000,0,0,0,237,0,0,0,16,1,1,0.9999704071554778
www.paypal.it.19008.amezionuk.org/ZGVvbWFydGluODNAaG90bWFpbC5jb20=/login.do,1,10000000,0,0,0,75,0,0,0,33,5,1,0.782000255232799
code.google.com/p/javapng/,0,1,0,1,11322,26,0,0,0,15,2,0,0.015426274976836706
pastehtml.com/view/ba8fa7fin.html,1,44061,0,1,4017,33,0,0,0,13,1,0,0.4859191459001908
jpginnovations.com/log/Remax2/Remax/,1,10000000,0,1,1827,36,0,0,0,18,1,1,0.936750546331846
www.faqs.org/faqs/visual-basic-faq/,0,13429,0,0,0,35,0,0,0,12,2,0,0.45483639101488366
www.devarticles.com/c/a/Visual-Basic/Accessing-the-Windows-API-in-Visual-Basic/,0,29084,0,1,7305,79,0,0,0,19,2,0,0.47252615078763494
djdj4.com/Js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3,1,10000000,0,1,1461,107,0,0,0,9,1,1,0.9876403911986809
www.plplyahoo.com/page/vote.php?pid=55,1,10000000,0,0,0,38,0,0,0,17,2,1,0.8504403076969198
phetrie.com/eDcntrlde/webscr_prim.php?sdr01=Zi5jemFrZXJAZ214LmRl,1,10000000,0,0,0,64,0,0,0,11,1,1,0.9628999752624784
www.dmoz.org/guidelines/adult/,0,996,0,1,8036,30,0,0,0,12,2,0,0.04189986248389867
cronosaudio.com/.data/wp/,1,10000000,0,1,6210,25,0,0,0,15,1,1,0.5564918105586752
news.cnet.com/2009-1023-239700.html,0,105,0,1,9863,35,0,0,0,13,2,0,0.02897794011039977
"services-runescape-com-ccm-forum.totalh.net/sl=0-forums.ws.14,15,437,63859515.html",1,193853,0,1,2922,82,0,0,1,43,2,1,0.9919163360109821
vapamex.com/css/remax/index.htm,1,10000000,0,1,2922,31,0,0,0,11,1,1,0.7690949896436282
www238.paypal.ca.50953.securessl-710.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1,10000000,0,0,0,82,0,0,1,39,5,1,0.9152723601626345
www.lycosasset.com/canadian-hedge-funds.html,0,10000000,0,1,4383,44,0,0,0,18,2,1,0.6743271402863812
www.mcarimbos.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,1,10000000,0,0,0,85,0,0,0,17,2,1,0.9711020503134495
mywedstyle.ru/modules/mod_system/0804294215/241250503/,1,10000000,0,0,0,54,0,0,0,13,1,1,0.9581621121026119
koryoprint.com/bbs/data/wwwPayPalcom19284/,1,10000000,0,0,0,42,0,0,0,14,1,1,0.942894592148499
www.randomhouse.com/delrey/,0,24964,0,1,9861,27,0,0,0,19,2,0,0.0451363719725276
www.baggermandenhaag.nl/weblogon/weblogon/weblogon.html,1,10000000,0,0,0,55,0,0,0,23,2,1,0.9584853993693505
www.melisselis.com/wp-content/2012/index.htm,1,10000000,0,0,0,44,0,0,0,18,2,1,0.890054757242335
www.internetnews.com/ent-news/article.php/3110981,0,117507,0,1,8401,49,0,0,0,20,2,0,0.17864021093855267
radenroro.com/blog/wp-content/uploads/2009/10/2012/ab7c75f7e17f2df3cf0136a8c373acb5/go/,1,10000000,0,1,4748,87,0,0,0,13,1,1,0.9466367965722561
www.lunakoira.com/wp-content/plugins/akismet/9867581927/64853648980/,1,10000000,0,0,0,68,0,0,0,17,2,1,0.9464478582203107
sourceforge.net/projects/picmicrosim/,0,168,0,1,7670,37,0,0,0,15,1,0,0.25884223203824286
www.nytimes.com/2001/03/19/technology/19BAEN.html,0,122,0,1,10593,49,0,0,0,15,2,0,0.04704712448675156
dubinko.info/writing/skunklink/,0,10000000,0,1,6940,31,0,0,0,12,1,0,0.4491079372396792
affiliatealmanac.com/systembanking/03b81cc7f40eb19d6e25e7d748a8fdbc,1,10000000,0,1,5478,67,0,0,0,20,1,1,0.9385548910507318
krotzon.biz/pCntrlde/webscr_prim.php?sdr01=anVuZ2JydW5uZW5AdC1vbmxpbmUuZGU,1,10000000,0,0,0,74,0,0,0,11,1,1,0.9742775579469418
chat-by-orkut9.blogspot.de/,1,567,0,0,0,27,0,0,1,26,2,1,0.7964562336619677
www.encyclopedia4u.com/j/jovial-programming-language.html,0,10000000,0,1,5844,57,0,0,0,22,2,1,0.7626444581242768
www.sqlmag.com/Articles/Index.cfm?ArticleID=16557,0,102356,0,1,8035,49,0,0,0,14,2,0,0.10467820699876135
paypa.l.com.c.gi.bin.websicur.cmd.login.submit.dispatch.5885d80a13c0db1f8211h254100012344141371101433333.cristorecursos.com/,1,10000000,0,0,0,124,0,0,0,123,13,1,0.9845767430035693
www.interuniverse-ltd.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,1,10000000,0,1,5479,196,0,0,1,25,2,1,0.9991063270353465
www.datadirect.com/developer/jdbc/topics/perfoptjdbc/index.ssp,0,173162,0,1,9132,62,0,0,0,18,2,0,0.17370424542727786
www.nas.boku.ac.at/fileadmin/_/H93/H933/Personen/Vogl/PDF_NAWARO_JSA23_2_2003_dye_plants.pdf,0,76870,0,0,0,92,0,0,0,18,4,1,0.5377570673034093
www.angelfire.com/wv/Exiles/,0,2547,0,1,8035,28,0,0,0,17,2,0,0.07092952962903402
ernestoluna.com/wp-content/upgrade/update.reflect.html/secure_secure.html/navConte.htm,1,10000000,0,0,0,86,0,0,0,15,1,1,0.9899859280168052
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crR2e2TlucfQqgH8wanZbYBxAEnQTH-QivPXWQTCz3pLdJnw5s9wHSYDNtC_guDkFiDKnRVhH-6-pDRrd5VGVsWDiJCE4y32Vvn_Cp0h6bPhznbpfAdURaMClQ96jtLXrvc4qkP0Yht_7AckWG5ARPr0Axzvdh77gBNF7LfM6n4RRNmk177G7jlc_yTH3CSH1fOl9iqe-VKS_FXt3EoPhlOLaQOdw==&amp;attredirects=1,1,4570,0,1,6939,337,0,0,1,44,2,1,0.9999977832359939
www.gratishabborare.yolasite.com/,1,10000000,0,1,4748,33,0,0,0,32,3,1,0.6567261789141214
putztech.com.ua/dem/www.remax.com/index.htm,1,10000000,0,0,0,43,0,0,0,15,2,1,0.8421317494493034
www.informit.com/authors/bio.aspx?a=2de84f4c-8723-4a84-93ed-8de612617561,0,19264,0,1,7670,72,0,0,0,16,2,0,0.2901966746162234
members.tripod.com/~SilverWood/,0,1267,0,1,9496,31,0,0,0,18,2,0,0.052622057429008565
archive.eiffel.com/products/base/license.html,0,974598,0,1,14609,45,0,0,0,18,2,0,0.014789545880687377
spectramg.com/paypal/paypal/paypal/cycgi-bin/webscrcmd=_home-customer&nav=1/,1,10000000,0,1,3288,76,0,0,0,13,1,1,0.953352619866698
florimat.com/classe/new/websrc.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0eac30551c9ad3f9dbfe082fd8c3e10b48ac30551c9ad3f9dbfe082fd8c3e10b48,1,10000000,0,1,5114,191,0,0,0,12,1,1,0.9985587930162205
www.dimac.net/Products/VPF/start.htm,0,703610,0,1,8400,36,0,0,0,13,2,0,0.05557618900559774
mce-desarrollo.utmetropolitana.edu.mx/~a10090326/www/webalizer/configurationz.php,1,10000000,0,1,6938,81,0,0,1,37,3,1,0.9120122551964476
www.ansi.okstate.edu/breeds/swine/arapawaisland/,0,23191,0,0,0,48,0,0,0,20,3,1,0.5072022226115084
www.sxlfjzzs.com/js/?us.battle.net/login/en/?ref=rceuiwjus.battle.net/d3/en/index&app=com-d3,1,10000000,0,1,1095,92,0,0,0,16,2,1,0.9719299110489095
porminacion.org/images/stories/signin.ebay.co.uk-ws-eBayISAPI.dll32SignInUsingSSL1pUserIdpartnerId2siteid3ruhttp32A2F2Fmy-ebay-co-uk2Fws2FeBayISAPI3dll3FMyEb3ay22hd73d3xuk5j69J82Fe1rdfsa3eba33x.html,1,10000000,0,0,0,198,0,0,0,15,1,1,0.9998533484988665
www.w3.org/XML/Activity,0,483,0,1,10226,23,0,0,0,10,2,0,0.011170169707147685
www.abf-dev.com/abf-vcl.shtml,0,10000000,0,1,6210,29,0,0,1,15,2,0,0.30220564635497604
www.pedroananias.com.br/site/jocras/84d8535384394d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/dfasse.htm?4485d8d496973b882b0ec633ea87654d4485d8d496973b882b0ec633ea87654d,1,10000000,0,0,0,184,0,0,0,23,3,1,0.9987965921163136
www.consultec5.com/Avisar/avisando.php,1,10000000,0,0,0,38,0,0,0,18,2,1,0.8658206265537127
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/14577dcaf522eb1ded9d670a05c01b19/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365af97c28f99f4a675a94acfdfda67649caf97c28f99f4a675a94acfdfda67649c,1,10000000,0,1,366,421,0,0,0,162,18,1,0.9999991797281425
www.machining-metal.com/5668011161/323593505/,1,10000000,0,0,0,45,0,0,1,23,2,1,0.9448243479114417
tools.ietf.org/html/rfc568,0,14969,0,1,9133,26,0,0,0,14,2,0,0.030914153110807027
en.wikipedia.org/wiki/BlackBerry,0,6,0,1,8035,32,0,0,0,16,2,0,0.07255841964691118
box2000.com/qcms/admin/artikel/htmlarea/alibaba.htm,1,10000000,0,1,7670,51,0,0,0,11,1,1,0.5365836153167366
www.rttsweb.com/training/,0,10000000,0,1,8765,25,0,0,0,15,2,0,0.11480316458343509
shangris.org/5ghankmzwf2jsru29678/vqged198w7sTrpumcNdxDE47452/sdr01/YW5qYWFudGlrQHlhaG9vLmRl,1,10000000,0,0,0,92,0,0,0,12,1,1,0.9883551131832329
www.drchristruong.com/media/paypal.html,1,10000000,0,1,5114,39,0,0,0,21,2,1,0.6545449078655231
www.unsw.adfa.edu.au/~lpb/papers/tr9704.html,0,10000000,0,0,0,44,0,0,0,20,4,0,0.4392861648466889
paypal.com.us.cgi-bin.5f6s25g6s9aq63wfcs6ge9-id.login.confirm.account.6fdg9s63cdg6d9a95fgd3zr5.paypal.velcomst.com/paypal/paypal-cgi/service.account/PP_MultiLanguage/\%5C,1,10000000,0,0,0,170,0,0,1,114,11,1,0.9994039411881687
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cr6eGYj6WUq970dHWagmpiwBzh6WTuc9vrLNtw-AWIquCxKS_jgxoNjh9EUrhlIHEonLweXh1nipjTD8XHdfS39QvpnNJq4Av-PUYiDQfCrQTiszv11J254s1lJCinPq1gsyBfLFp0JVDcu3ChIA3UfpPc60EIpWJS_5MZolD6pDw4nmQwpPTWu7_MExmsfq_9NFnZGskmm7OH50C31eYkV27r1bw\%3D\%3D&amp;attredirects=0,1,4570,0,1,6939,369,0,0,1,44,2,1,0.9999993387025369
peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/4b03010c31f94cfa2c9af843d3b5b827/,1,10000000,0,1,366,253,0,0,0,162,18,1,0.9995304288483958
drowikk.w.interia.pl/gildia.html,1,646,0,0,0,32,0,0,0,20,3,0,0.3592457439824396
lifesuccess.ro/remax/remax/index.htm,1,10000000,0,0,0,36,0,0,0,14,1,1,0.9293833523559714
www.i-fotbal.eu/wp-includes/upgrade.php,1,10000000,0,0,0,39,0,0,1,15,2,1,0.8323178338067326
craiggallivan.com/paypal/52568494c76042adca8eeeb17da34277/,1,10000000,0,1,2922,58,0,0,0,17,1,1,0.9517753654577497
www.wiley.com/bw/journal.asp?ref=1350-1917,0,1933,0,1,9861,42,0,0,0,13,2,0,0.037462390043142224
amberblues.com/https:wwws3.hsbc.com.br.ITE.common.html.hsbc-online.shtml/,1,10000000,0,1,731,73,0,0,0,14,1,1,0.9821296173916568
support.microsoft.com/?kbid=131008,0,29,0,1,10959,34,0,0,0,21,2,0,0.049430056188916126
nvidiagifts.tt.lt/,1,10000000,0,0,0,18,0,0,0,17,2,1,0.7275163103483206
www.swiatwenus.pl/clientscript/ie8/inde.html,1,10000000,0,0,0,44,0,0,0,17,2,1,0.8770578380066504
tools.ietf.org/html/rfc3314,0,14969,0,1,9133,27,0,0,0,14,2,0,0.032066887077094354
"services-runescape-com-ssq-forums.totalh.net/sl=0-forums.ws.14,15,437,63859515.html",1,193853,0,1,2922,83,0,0,1,44,2,1,0.993132303870106
www.itprc.com/tcpipfaq/,0,10000000,0,1,7670,23,0,0,0,13,2,0,0.12422188652117246
www.ebay.co.uk-sch-cars.uk.to/view.php?id=15&sdhjfjsd=3768jknkinfkjn&skodafabiadjfnsofredoen38vRS9nf=23ih89dfnfjsdbis98w3hfindkjsfnsidn&jsdnciscuiwsjecvbwjh34hjjfhvbsklll=32kjjksjdnfkslwiuroeuwioewoqoq3892jkfno6yyssdlfnsrty23dfgdfgdghfhfdh,1,10000000,0,0,0,239,0,0,1,29,5,1,0.9991333179269892
www.markhorrell.com/tools/density.asp,0,386805,0,1,7304,37,0,0,0,19,2,0,0.16040901761660428
www.littlehands-sd.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,1,10000000,0,1,3288,193,0,0,1,22,2,1,0.9993661063087251
b4r5g146.clai78.com/login1/?YWxpY2VAa2F0enJlYWx0eWluYy5jb20=,1,10000000,0,0,0,60,0,0,0,19,2,1,0.943881914526382
www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=fzbnyewus.battle.net/d3/en/index&amp;app=com-d3,1,10000000,0,1,9132,106,0,0,0,13,2,1,0.6516324451405888
www.altaformazionemusicale.it/media/Processing.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436537a58bba49b1f887e57e68073209c99737a58bba49b1f887e57e68073209c997,1,10000000,0,1,4017,208,0,0,0,29,2,1,0.9997877669004067
help.confirm.billing.com.cgi.bin.webscr.cmd.login.submit.dispatch.c13c0dn63663d3faee8db2b24f7ld6c338b1d9d20.amhl.co.uk,1,10000000,0,0,0,118,0,0,0,118,14,1,0.8811331956638986
autosurf10.com/Remax/,1,522407,0,0,0,21,0,0,0,14,1,1,0.7102235418984321
www.paypal.com.userid6754456.spinoza.me/,1,10000000,0,0,0,40,0,0,0,39,5,1,0.6710657330197809
www.cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref=qcoiuysus.battle.net/d3/en/index&amp;app=com-d3,1,10000000,0,1,3653,103,0,0,0,14,2,1,0.9388281695161952
spaceone.com/actiondb/,0,10000000,0,1,9130,22,0,0,0,12,1,0,0.20092262160275623
paypal.com.id7656757.loging.trashthelabelaccessories.com.au/rex/,1,10000000,0,0,0,64,0,0,0,59,6,1,0.9455724944433286
www.genza.ru/cms/spaw2/uploads/files/information.html.php3,1,10000000,0,1,6940,58,0,0,0,12,2,0,0.3827726966545601
xbox360.gamespy.com/xbox-360/lost/,0,11812,0,1,8767,34,0,0,0,19,2,0,0.08539722541979428
us.battle.net.hhus.asia/login/en/,1,10000000,0,0,0,33,0,0,0,23,4,0,0.4303225419862263
menosca.es/images/cieloprimeiada/cielov2/index.html,1,10000000,0,0,0,51,0,0,0,10,1,1,0.9332980027854368
www.babinet.cz/avatars/19889/hires/dir/527dd92ef6c2b63256ef86de36272d55/,1,236871,0,1,7304,72,0,0,0,14,2,0,0.27249230513351774
www.lmkdesign.co.bw/images/stories/food/png/index.html,1,10000000,0,0,0,54,0,0,0,19,3,1,0.7861076588071653
sysg.sdu.edu.cn/images/?us.battle.net/login/en/?ref=wpgkzswus.battle.net/d3/en/index&amp;app=com-d3,1,39079,0,0,0,99,0,0,0,15,3,1,0.7902233791014229
medical-svetaelena.com/remax/index.htm,1,10000000,0,0,0,38,0,0,1,22,1,1,0.9768775432002222
utenti.multimania.it/musicanova/,0,179548,0,0,0,32,0,0,0,20,2,1,0.6762314543644751
sourceforge.net/projects/tptest/,0,168,0,1,7670,32,0,0,0,15,1,0,0.22426283485500226
www.opengroup.org/public/pubs/catalog/c192.htm,0,68063,0,0,0,46,0,0,0,17,2,1,0.7054279240238825
www.lousgrezes.com/tamfidelidade.php,1,10000000,0,1,5114,36,0,0,0,18,2,1,0.5365229709729007
www355.paypal.ca.93559.securessl-190.mx/js/web.apps/ca/m.pp/?cmnd=_lg&action=_edit,1,10000000,0,0,0,82,0,0,1,39,5,1,0.9152723601626345
www.gamecabinet.com/rules/WavingHands.html,0,10000000,0,1,12053,42,0,0,0,19,2,0,0.10438153130286094
pastehtml.com/view/bcgkcxbn6.html,1,44061,0,1,4017,33,0,0,0,13,1,0,0.4859191459001908
xn--konfliktlsung-paypal-cbc.info/security-payment-gateway.com/,1,10000000,0,0,0,63,0,0,1,33,1,1,0.9977157164966992
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cp2Fai2hRirddn-XiQXI3suxu9EgN9imU87866dxQL7PlsctazIL5LCqcfIDhd0XQp4mbzkiOmKIoSgyTsdW55OPtrUCxmZ56lhGk2LHqf-rba1D3dRx2nD7fCTaQH99_psRsTVlJZySpCrzTNTFPZjsoLRTbfuG-nBG7GsEOo3ZpTLgHvcpxwUEwZ4exSyotn8UL9KJM5BvDnW1H7RFtFLY8-erw\%3D\%3D&amp;attredirects=0,1,4570,0,1,6939,369,0,0,1,44,2,1,0.9999993387025369
pastehtml.com/view/bb87pjcjm.html,1,44061,0,1,4017,33,0,0,0,13,1,0,0.4859191459001908
0rz.tw/fYd0u,1,182461,0,0,0,12,0,0,0,6,1,0,0.3786662806961391
www.gingerswolfcam.com/p/wcl.html,0,10000000,0,1,7305,33,0,0,0,22,2,0,0.4261137840376164
finance-dot.com/CartoesCielo/DoisPassosdoParaiso/,1,10000000,0,0,0,49,0,0,1,15,1,1,0.9635353626607785
acom.mtxserv.fr/cache/fr/www.paypal.fr.login.cgi-bin.webscr.cmd.login.submit.dispatch.bto4otm3ojy1pmvkdg9ic3uei9z97yd76ndjdodj9dhbd5jdfk0r/update/T0RFMk9EY3lNVEV3TlRrPQ==/Confirm.php?cmd=_Confirm&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117885d80a13c0db1fb6947b0aeae66fdbfb211992e3a6f876e0fd34af4365,1,267282,0,0,0,308,0,0,0,15,2,1,0.999973739598383
www.vaughns-1-pagers.com/internet/google-ranking-factors.htm,0,36667,0,1,6210,60,0,0,1,24,2,1,0.5749537494137208
www.boeing.com/phantom/math_infosw/,0,15099,0,1,13148,35,0,0,0,14,2,0,0.009587100631429424
www.spiewanieprzytrzepaku.pl/language/anzbun/,1,10000000,0,0,0,45,0,0,0,28,2,1,0.9675013014761352
bluezoo.org/knife/,0,10000000,0,1,6209,18,0,0,0,11,1,0,0.36747862857679164
pastehtml.com/view/c2z44s9ee.html,1,44061,0,1,4017,33,0,0,0,13,1,0,0.4859191459001908
www.cmenephrology.gr/administrator/components/com_banners/elements/,1,10000000,0,0,0,67,0,0,0,20,2,1,0.9613423120387997
www.eee.bham.ac.uk/wear-it/,0,39172,0,0,0,27,0,0,0,18,4,0,0.09028853363703174
enterprisesecurity.symantec.com/products/products.cfm?productID=3,0,2064,0,1,12052,65,0,0,0,31,2,0,0.281443286124153
unit.aist.go.jp/itri/knoppix/xen/index-en.html,0,10000000,0,0,0,46,0,0,0,15,3,1,0.6209197914929353
fr.wikipedia.org/wiki/Robert_Cailliau,0,6,0,0,0,37,0,0,0,16,2,1,0.5983610872129506
www.tera-byte.com/cgi-bin/nph-trace,0,591867,0,1,8767,35,0,0,1,17,2,0,0.08025229113572825
answers.launchpad.net/ubuntu,0,6633,0,1,5844,28,0,0,0,21,2,0,0.22621511726116955
www.kde.org/announcements/announce-3.0.1.php,0,17881,0,1,8399,44,0,0,0,11,2,0,0.053987332862146714
weijers.net/guide/,0,10000000,0,1,8035,18,0,0,0,11,1,0,0.22441008469897392
www.cs.utexas.edu/users/psp/welcome.html,0,2852,0,0,0,40,0,0,0,17,3,0,0.3417951690116238
crewsinn.com/wp-admin/readme.php,1,10000000,0,1,6940,32,0,0,0,12,1,0,0.45847695501796665
tools.ietf.org/html/rfc1563,0,14969,0,1,9133,27,0,0,0,14,2,0,0.032066887077094354
dn.codegear.com/article/27059,0,363917,0,1,6209,29,0,0,0,15,2,0,0.11425324943540094
